product_id,title,make,model,year,engine_code,engine_type,price,currency,stock_text,oem,description
66693,Двигатель,Subaru,Forester,,EJ204,unknown,666930,RUB,,,"Пробег по Японии 73 000
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
66852,Двигатель,Honda,Civic,,D17A,unknown,668520,RUB,,,"Пробег по Японии 57 000
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
66853,Двигатель,Nissan,Qashqai,,MR20DE,unknown,668530,RUB,,,"Пробег по Японии 62 000
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
66909,Двигатель,Subaru,Forester,,EJ204,unknown,669090,RUB,,,"Пробег по Японии 62 000
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
66910,Двигатель,Volkswagen,Golf,,CAX,unknown,669100,RUB,,,"Пробег по Японии 38 000
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
66916,Двигатель,Nissan,Liberty,,QR20DE,unknown,669160,RUB,В наличии,,"Пробег по Японии 64 000
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
66948,Двигатель,Nissan,Fuga,,VQ35DE,unknown,669480,RUB,,,"Пробег по Японии 87 000
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67027,Двигатель,Toyota,Vitz,,1NZ-FE,unknown,1900021171,RUB,,1900021171,"Пробег по Японии 74 000
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67034,Двигатель,Toyota,Carina ED,1995,4S-FE,unknown,670340,RUB,,,
67055,Двигатель,Toyota,RAV4,11.2009,2AZ-FE,unknown,670550,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",190000H132,"Пробег 61 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67057,Двигатель,Nissan,X-Trail,12.2010,QR25DE,unknown,670570,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",10102JG3AC,"Пробег 70 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67059,Двигатель,Toyota,RAV4,04.2009,1AZ-FE,unknown,670590,RUB,,190000H150,"Пробег 60 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67061,Двигатель,Toyota,Corolla,07.2011,1ZR-FE,unknown,670610,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",190000T030,"Пробег 69 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67065,Двигатель,Toyota,Corolla,12.2004,1ZZ-FE,unknown,1900022330,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",1900022330,"Пробег 86 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67067,Двигатель,Toyota,Corolla Rumion,09.2010,2ZR-FE,unknown,670670,RUB,,190000T040,"Пробег 58 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67069,Двигатель,Nissan,Qashqai,04.2009,MR20DE,unknown,670690,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",10102JE30F,"Пробег 85 тыс. км. Без АКПП и стартера. Без EGR. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67073,Двигатель,Mitsubishi,Outlander,04.2008,4B12,unknown,670730,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.","1000C854, 1000A945","Пробег 78 тыс. км. Без АКПП и стартера. 2 датчика VVT-i. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67075,Двигатель,Subaru,Legacy,12.05.2010,EJ253,unknown,670750,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",10100BT760,"Пробег 70 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67077,Двигатель,Toyota,Belta,06.2008,2NZ-FE,unknown,670770,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",1900021C60,"Пробег 69 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67081,Двигатель,Mitsubishi,Pajero Sport,10.2011,6B31,unknown,670810,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.","1000C739, 1000C205","Пробег 78 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67083,Двигатель,Mitsubishi,Galant Fortis,03.2012,4B10,unknown,670830,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",,"Пробег 60 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67085,Двигатель,Suzuki,Swift,03.2010,M15A,unknown,670850,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",,"Пробег 80 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67087,Двигатель,Toyota,Camry,01.2010,2AZ-FE,unknown,670870,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",190000H140,"Пробег 78 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67089,Двигатель,Subaru,Legacy,12.05.2007,EJ204,unknown,670890,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",10100BN690,"Пробег 60 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
67091,Двигатель,Lexus,ES300,04.2004,1MZ-FE,unknown,1900020570,RUB,"В пути Вы можете оплатить товар заранее — полностью. После того как он поступит на склад и пройдет проверку, мы отправим заказ в течение 2–3 дней.
                                                            Если при доставке на склад обнаружатся повреждения, мы сообщим вам по почте, и вы сможете отказаться от таких деталей. Деньги вернём в течение 2 дней.",1900020570,"Пробег 92 тыс. км. Без АКПП и стартера. Ориентировочная дата прибытия на склад: 25.01.2026 Важная информация: Указанная дата является ориентировочной и может быть скорректирована перевозчиком. Вы оформляете заказ по текущей, фиксированной на данный момент цене. После прихода товара на склад его стоимость будет повышена. Забронируйте товар сейчас, чтобы гарантированно получить его по самой выгодной цене.
Доставка ТК
Самовывоз
Подробнее
об условиях и стоимости доставки здесь
Наличный расчет в офисе компании
Безналичный расчет: на расчетный счет компании или на сайте интернет-магазина при помощи сервиса Yandex Касса (Visa, Mastercard, QIWI, Яндекс.Деньги и другие способы оплаты).
Подробнее
о способах оплаты.
ДВС - 10 дней
АКПП - 7 дней
Остальные запчасти - 3 дня с момента получения в транспортной компании
Кузовные детали, оптика, стекла и электрооборудование продаются без возможности возврата
Ознакомиться с полными условиями
гарантии можно здесь"
